date,WLM_RPE,WLM_GSE,RPE_WSE,GSE_WSE,WSE
2011-09-24,2.12,-1.62,6.531,2.791,-4.411
2011-09-25,2.12,-1.62,6.437,2.697,-4.317
2011-09-26,2.12,-1.62,6.389,2.649,-4.269
2011-09-27,2.12,-1.62,6.361,2.621,-4.241
2011-09-28,2.12,-1.62,6.322,2.582,-4.202
2011-09-29,2.12,-1.62,6.269,2.529,-4.149
2011-09-30,2.12,-1.62,6.199,2.459,-4.079
2011-10-01,2.12,-1.62,6.154,2.414,-4.034
2011-10-02,2.12,-1.62,6.118,2.378,-3.998
2011-10-03,2.12,-1.62,6.072,2.332,-3.952
2011-10-04,2.12,-1.62,6.031,2.291,-3.911
2011-10-05,2.12,-1.62,5.977,2.237,-3.857
2011-10-06,2.12,-1.62,5.949,2.209,-3.829
2011-10-07,2.12,-1.62,5.936,2.196,-3.816
2011-10-08,2.12,-1.62,5.909,2.169,-3.789
2011-10-09,2.12,-1.62,5.873,2.133,-3.753
2011-10-10,2.12,-1.62,5.833,2.093,-3.713
2011-10-11,2.12,-1.62,5.834,2.094,-3.714
2011-10-12,2.12,-1.62,5.825,2.085,-3.705
2011-10-13,2.12,-1.62,5.806,2.066,-3.686
2011-10-14,2.12,-1.62,5.782,2.042,-3.662
2011-10-15,2.12,-1.62,5.755,2.015,-3.635
2011-10-16,2.12,-1.62,5.733,1.993,-3.613
2011-10-17,2.12,-1.62,5.724,1.984,-3.604
2011-10-18,2.12,-1.62,5.708,1.968,-3.588
2011-10-19,2.12,-1.62,5.682,1.942,-3.562
2011-10-20,2.12,-1.62,5.678,1.938,-3.558
2011-10-21,2.12,-1.62,5.677,1.937,-3.557
2011-10-22,2.12,-1.62,5.666,1.926,-3.546
2011-10-23,2.12,-1.62,5.643,1.903,-3.523
2011-10-24,2.12,-1.62,5.612,1.872,-3.492
2011-10-25,2.12,-1.62,5.584,1.844,-3.464
2011-10-26,2.12,-1.62,5.578,1.838,-3.458
2011-10-27,2.12,-1.62,5.564,1.824,-3.444
2011-10-28,2.12,-1.62,5.548,1.808,-3.428
2011-10-29,2.12,-1.62,5.53,1.79,-3.41
2011-10-30,2.12,-1.62,5.513,1.773,-3.393
2011-10-31,2.12,-1.62,5.496,1.756,-3.376
2011-11-01,2.12,-1.62,5.501,1.761,-3.381
2011-11-02,2.12,-1.62,5.518,1.778,-3.398
2011-11-03,2.12,-1.62,5.483,1.743,-3.363
2011-11-04,2.12,-1.62,5.47,1.73,-3.35
2011-11-05,2.12,-1.62,5.459,1.719,-3.339
2011-11-06,2.12,-1.62,5.435,1.695,-3.315
2011-11-07,2.12,-1.62,5.439,1.699,-3.319
2011-11-08,2.12,-1.62,5.436,1.696,-3.316
2011-11-09,2.12,-1.62,5.421,1.681,-3.301
2011-11-10,2.12,-1.62,5.401,1.661,-3.281
2011-11-11,2.12,-1.62,5.372,1.632,-3.252
2011-11-12,2.12,-1.62,5.34,1.6,-3.22
2011-11-13,2.12,-1.62,5.318,1.578,-3.198
2011-11-14,2.12,-1.62,5.305,1.565,-3.185
2011-11-15,2.12,-1.62,5.314,1.574,-3.194
2011-11-16,2.12,-1.62,5.312,1.572,-3.192
2011-11-17,2.12,-1.62,5.296,1.556,-3.176
2011-11-18,2.12,-1.62,5.281,1.541,-3.161
2011-11-19,2.12,-1.62,5.264,1.524,-3.144
2011-11-20,2.12,-1.62,5.246,1.506,-3.126
2011-11-21,2.12,-1.62,5.257,1.517,-3.137
2011-11-22,2.12,-1.62,5.237,1.497,-3.117
2011-11-23,2.12,-1.62,5.203,1.463,-3.083
2011-11-24,2.12,-1.62,5.179,1.439,-3.059
2011-11-25,2.12,-1.62,5.179,1.439,-3.059
2011-11-26,2.12,-1.62,5.176,1.436,-3.056
2011-11-27,2.12,-1.62,5.169,1.429,-3.049
2011-11-28,2.12,-1.62,5.155,1.415,-3.035
2011-11-29,2.12,-1.62,5.153,1.413,-3.033
2011-11-30,2.12,-1.62,5.151,1.411,-3.031
2011-12-01,2.12,-1.62,5.163,1.423,-3.043
2011-12-02,2.12,-1.62,5.157,1.417,-3.037
2011-12-03,2.12,-1.62,5.16,1.42,-3.04
2011-12-04,2.12,-1.62,5.145,1.405,-3.025
2011-12-05,2.12,-1.62,5.126,1.386,-3.006
2011-12-06,2.12,-1.62,5.113,1.373,-2.993
2011-12-07,2.12,-1.62,5.07,1.33,-2.95
2011-12-08,2.12,-1.62,5.04,1.3,-2.92
2011-12-09,2.12,-1.62,5.026,1.286,-2.906
2011-12-10,2.12,-1.62,5.007,1.267,-2.887
2011-12-11,2.12,-1.62,4.977,1.237,-2.857
2011-12-12,2.12,-1.62,4.956,1.216,-2.836
2011-12-13,2.12,-1.62,4.959,1.219,-2.839
2011-12-14,2.12,-1.62,4.971,1.231,-2.851
2011-12-15,2.12,-1.62,4.99,1.25,-2.87
2011-12-16,2.12,-1.62,5.001,1.261,-2.881
2011-12-17,2.12,-1.62,4.995,1.255,-2.875
2011-12-18,2.12,-1.62,4.984,1.244,-2.864
2011-12-19,2.12,-1.62,4.975,1.235,-2.855
2011-12-20,2.12,-1.62,4.962,1.222,-2.842
2011-12-21,2.12,-1.62,4.923,1.183,-2.803
2011-12-22,2.12,-1.62,4.923,1.183,-2.803
2011-12-23,2.12,-1.62,4.918,1.178,-2.798
2011-12-24,2.12,-1.62,4.901,1.161,-2.781
2011-12-25,2.12,-1.62,4.892,1.152,-2.772
2011-12-26,2.12,-1.62,4.905,1.165,-2.785
2011-12-27,2.12,-1.62,4.918,1.178,-2.798
2011-12-28,2.12,-1.62,4.917,1.177,-2.797
2011-12-29,2.12,-1.62,4.885,1.145,-2.765
2011-12-30,2.12,-1.62,4.869,1.129,-2.749
2011-12-31,2.12,-1.62,4.868,1.128,-2.748
2012-01-01,2.12,-1.62,4.866,1.126,-2.746
2012-01-02,2.12,-1.62,4.849,1.109,-2.729
2012-01-03,2.12,-1.62,4.838,1.098,-2.718
2012-01-04,2.12,-1.62,4.828,1.088,-2.708
2012-01-05,2.12,-1.62,4.811,1.071,-2.691
2012-01-06,2.12,-1.62,4.792,1.052,-2.672
2012-01-07,2.12,-1.62,4.784,1.044,-2.664
2012-01-08,2.12,-1.62,4.787,1.047,-2.667
2012-01-09,2.12,-1.62,4.773,1.033,-2.653
2012-01-10,2.12,-1.62,4.757,1.017,-2.637
2012-01-11,2.12,-1.62,4.747,1.007,-2.627
2012-01-12,2.12,-1.62,4.747,1.007,-2.627
2012-01-13,2.12,-1.62,4.783,1.043,-2.663
2012-01-14,2.12,-1.62,4.765,1.025,-2.645
2012-01-15,2.12,-1.62,4.744,1.004,-2.624
2012-01-16,2.12,-1.62,4.785,1.045,-2.665
2012-01-17,2.12,-1.62,4.806,1.066,-2.686
2012-01-18,2.12,-1.62,4.802,1.062,-2.682
2012-01-19,2.12,-1.62,4.777,1.037,-2.657
2012-01-20,2.12,-1.62,4.737,0.997,-2.617
2012-01-21,2.12,-1.62,4.595,0.855,-2.475
2012-01-22,2.12,-1.62,4.629,0.889,-2.509
2012-01-23,2.12,-1.62,4.331,0.591,-2.211
2012-01-24,2.12,-1.62,4.347,0.607,-2.227
2012-01-25,2.12,-1.62,4.403,0.663,-2.283
2012-01-26,2.12,-1.62,4.436,0.696,-2.316
2012-01-27,2.12,-1.62,4.475,0.735,-2.355
2012-01-28,2.12,-1.62,4.52,0.78,-2.4
2012-01-29,2.12,-1.62,4.541,0.801,-2.421
2012-01-30,2.12,-1.62,4.544,0.804,-2.424
2012-01-31,2.12,-1.62,4.557,0.817,-2.437
2012-02-01,2.12,-1.62,4.569,0.829,-2.449
2012-02-02,2.12,-1.62,4.575,0.835,-2.455
2012-02-03,2.12,-1.62,4.581,0.841,-2.461
2012-02-04,2.12,-1.62,4.591,0.851,-2.471
2012-02-05,2.12,-1.62,4.598,0.858,-2.478
2012-02-06,2.12,-1.62,4.594,0.854,-2.474
2012-02-07,2.12,-1.62,4.494,0.754,-2.374
2012-02-08,2.12,-1.62,4.447,0.707,-2.327
2012-02-09,2.12,-1.62,4.467,0.727,-2.347
2012-02-10,2.12,-1.62,4.478,0.738,-2.358
2012-02-11,2.12,-1.62,4.483,0.743,-2.363
2012-02-12,2.12,-1.62,4.495,0.755,-2.375
2012-02-13,2.12,-1.62,4.484,0.744,-2.364
2012-02-14,2.12,-1.62,4.509,0.769,-2.389
2012-02-15,2.12,-1.62,4.519,0.779,-2.399
2012-02-16,2.12,-1.62,4.557,0.817,-2.437
2012-02-17,2.12,-1.62,4.568,0.828,-2.448
2012-02-18,2.12,-1.62,4.562,0.822,-2.442
2012-02-19,2.12,-1.62,4.573,0.833,-2.453
2012-02-20,2.12,-1.62,4.587,0.847,-2.467
2012-02-21,2.12,-1.62,4.603,0.863,-2.483
2012-02-22,2.12,-1.62,4.605,0.865,-2.485
2012-02-23,2.12,-1.62,4.599,0.859,-2.479
2012-02-24,2.12,-1.62,4.629,0.889,-2.509
2012-02-25,2.12,-1.62,4.648,0.908,-2.528
2012-02-26,2.12,-1.62,4.654,0.914,-2.534
2012-02-27,2.12,-1.62,4.645,0.905,-2.525
2012-02-28,2.12,-1.62,4.673,0.933,-2.553
2012-02-29,2.12,-1.62,4.648,0.908,-2.528
2012-03-01,2.12,-1.62,4.648,0.908,-2.528
2012-03-02,2.12,-1.62,4.668,0.928,-2.548
2012-03-03,2.12,-1.62,4.681,0.941,-2.561
2012-03-04,2.12,-1.62,4.672,0.932,-2.552
2012-03-05,2.12,-1.62,4.66,0.92,-2.54
2012-03-06,2.12,-1.62,4.66,0.92,-2.54
2012-03-07,2.12,-1.62,4.712,0.972,-2.592
2012-03-08,2.12,-1.62,4.738,0.998,-2.618
2012-03-09,2.12,-1.62,4.734,0.994,-2.614
2012-03-10,2.12,-1.62,4.712,0.972,-2.592
2012-03-11,2.12,-1.62,4.709,0.969,-2.589
2012-03-12,2.12,-1.62,4.717,0.977,-2.597
2012-03-13,2.12,-1.62,4.687,0.947,-2.567
2012-03-14,2.12,-1.62,4.469,0.729,-2.349
2012-03-15,2.12,-1.62,4.324,0.584,-2.204
2012-03-16,2.12,-1.62,4.253,0.513,-2.133
2012-03-17,2.12,-1.62,4.009,0.269,-1.889
2012-03-18,2.12,-1.62,4.038,0.298,-1.918
2012-03-19,2.12,-1.62,4.126,0.386,-2.006
2012-03-20,2.12,-1.62,4.192,0.452,-2.072
2012-03-21,2.12,-1.62,4.228,0.488,-2.108
2012-03-22,2.12,-1.62,4.269,0.529,-2.149
2012-03-23,2.12,-1.62,4.316,0.576,-2.196
2012-03-24,2.12,-1.62,4.339,0.599,-2.219
2012-03-25,2.12,-1.62,4.219,0.479,-2.099
2012-03-26,2.12,-1.62,4.249,0.509,-2.129
2012-03-27,2.12,-1.62,4.163,0.423,-2.043
2012-03-28,2.12,-1.62,3.748,0.008,-1.628
2012-03-29,2.12,-1.62,3.826,0.086,-1.706
2012-03-30,2.12,-1.62,3.87,0.13,-1.75
2012-03-31,2.12,-1.62,3.88,0.14,-1.76
2012-04-01,2.12,-1.62,3.934,0.194,-1.814
2012-04-02,2.12,-1.62,4.01,0.27,-1.89
2012-04-03,2.12,-1.62,4.056,0.316,-1.936
2012-04-04,2.12,-1.62,4.103,0.363,-1.983
2012-04-05,2.12,-1.62,4.159,0.419,-2.039
2012-04-06,2.12,-1.62,4.218,0.478,-2.098
2012-04-07,2.12,-1.62,4.252,0.512,-2.132
2012-04-08,2.12,-1.62,4.273,0.533,-2.153
2012-04-09,2.12,-1.62,4.293,0.553,-2.173
2012-04-10,2.12,-1.62,4.281,0.541,-2.161
2012-04-11,2.12,-1.62,4.154,0.414,-2.034
2012-04-12,2.12,-1.62,3.961,0.221,-1.841
2012-04-13,2.12,-1.62,3.554,-0.186,-1.434
2012-04-14,2.12,-1.62,3.542,-0.198,-1.422
2012-04-15,2.12,-1.62,3.63,-0.11,-1.51
2012-04-16,2.12,-1.62,3.708,-0.032,-1.588
2012-04-17,2.12,-1.62,3.781,0.041,-1.661
2012-04-18,2.12,-1.62,3.85,0.11,-1.73
2012-04-19,2.12,-1.62,3.916,0.176,-1.796
2012-04-20,2.12,-1.62,3.975,0.235,-1.855
2012-04-21,2.12,-1.62,4.005,0.265,-1.885
2012-04-22,2.12,-1.62,4.035,0.295,-1.915
2012-04-23,2.12,-1.62,4.067,0.327,-1.947
2012-04-24,2.12,-1.62,4.128,0.388,-2.008
2012-04-25,2.12,-1.62,4.119,0.379,-1.999
2012-04-26,2.12,-1.62,4.024,0.284,-1.904
2012-04-27,2.12,-1.62,4.098,0.358,-1.978
2012-04-28,2.12,-1.62,4.135,0.395,-2.015
2012-04-29,2.12,-1.62,4.184,0.444,-2.064
2012-04-30,2.12,-1.62,4.234,0.494,-2.114
2012-05-01,2.12,-1.62,4.281,0.541,-2.161
2012-05-02,2.12,-1.62,4.329,0.589,-2.209
2012-05-03,2.12,-1.62,4.366,0.626,-2.246
2012-05-04,2.12,-1.62,4.408,0.668,-2.288
2012-05-05,2.12,-1.62,4.443,0.703,-2.323
2012-05-06,2.12,-1.62,4.479,0.739,-2.359
2012-05-07,2.12,-1.62,4.502,0.762,-2.382
2012-05-08,2.12,-1.62,4.525,0.785,-2.405
2012-05-09,2.12,-1.62,4.544,0.804,-2.424
2012-05-10,2.12,-1.62,4.577,0.837,-2.457
2012-05-11,2.12,-1.62,4.622,0.882,-2.502
2012-05-12,2.12,-1.62,4.659,0.919,-2.539
2012-05-13,2.12,-1.62,4.661,0.921,-2.541
2012-05-14,2.12,-1.62,4.682,0.942,-2.562
2012-05-15,2.12,-1.62,4.624,0.884,-2.504
2012-05-16,2.12,-1.62,4.6,0.86,-2.48
2012-05-17,2.12,-1.62,4.568,0.828,-2.448
2012-05-18,2.12,-1.62,4.557,0.817,-2.437
2012-05-19,2.12,-1.62,4.538,0.798,-2.418
2012-05-20,2.12,-1.62,4.527,0.787,-2.407
2012-05-21,2.12,-1.62,4.521,0.781,-2.401
2012-05-22,2.12,-1.62,4.528,0.788,-2.408
2012-05-23,2.12,-1.62,4.524,0.784,-2.404
2012-05-24,2.12,-1.62,4.508,0.768,-2.388
2012-05-25,2.12,-1.62,4.482,0.742,-2.362
2012-05-26,2.12,-1.62,4.544,0.804,-2.424
2012-05-27,2.12,-1.62,4.594,0.854,-2.474
2012-05-28,2.12,-1.62,4.602,0.862,-2.482
2012-05-29,2.12,-1.62,4.62,0.88,-2.5
2012-05-30,2.12,-1.62,4.632,0.892,-2.512
2012-05-31,2.12,-1.62,4.621,0.881,-2.501
2012-06-01,2.12,-1.62,4.592,0.852,-2.472
2012-06-02,2.12,-1.62,4.564,0.824,-2.444
2012-06-03,2.12,-1.62,4.536,0.796,-2.416
2012-06-04,2.12,-1.62,4.508,0.768,-2.388
2012-06-05,2.12,-1.62,4.536,0.796,-2.416
2012-06-06,2.12,-1.62,4.538,0.798,-2.418
2012-06-07,2.12,-1.62,4.534,0.794,-2.414
2012-06-08,2.12,-1.62,4.511,0.771,-2.391
2012-06-09,2.12,-1.62,4.541,0.801,-2.421
2012-06-10,2.12,-1.62,4.606,0.866,-2.486
2012-06-11,2.12,-1.62,4.624,0.884,-2.504
2012-06-12,2.12,-1.62,4.616,0.876,-2.496
2012-06-13,2.12,-1.62,4.578,0.838,-2.458
2012-06-14,2.12,-1.62,4.554,0.814,-2.434
2012-06-15,2.12,-1.62,4.573,0.833,-2.453
2012-06-16,2.12,-1.62,4.602,0.862,-2.482
2012-06-17,2.12,-1.62,4.599,0.859,-2.479
2012-06-18,2.12,-1.62,4.565,0.825,-2.445
2012-06-19,2.12,-1.62,4.568,0.828,-2.448
2012-06-20,2.12,-1.62,4.597,0.857,-2.477
2012-06-21,2.12,-1.62,4.606,0.866,-2.486
2012-06-22,2.12,-1.62,4.615,0.875,-2.495
2012-06-23,2.12,-1.62,4.656,0.916,-2.536
2012-06-24,2.12,-1.62,4.72,0.98,-2.6
2012-06-25,2.12,-1.62,4.768,1.028,-2.648
2012-06-26,2.12,-1.62,4.808,1.068,-2.688
2012-06-27,2.12,-1.62,4.837,1.097,-2.717
2012-06-28,2.12,-1.62,4.879,1.139,-2.759
2012-06-29,2.12,-1.62,4.882,1.142,-2.762
2012-06-30,2.12,-1.62,4.883,1.143,-2.763
2012-07-01,2.12,-1.62,4.902,1.162,-2.782
2012-07-02,2.12,-1.62,4.925,1.185,-2.805
2012-07-03,2.12,-1.62,4.971,1.231,-2.851
2012-07-04,2.12,-1.62,5.017,1.277,-2.897
2012-07-05,2.12,-1.62,5.059,1.319,-2.939
2012-07-06,2.12,-1.62,5.109,1.369,-2.989
2012-07-07,2.12,-1.62,5.199,1.459,-3.079
2012-07-08,2.12,-1.62,5.269,1.529,-3.149
2012-07-09,2.12,-1.62,5.313,1.573,-3.193
2012-07-10,2.12,-1.62,5.375,1.635,-3.255
2012-07-11,2.12,-1.62,5.448,1.708,-3.328
2012-07-12,2.12,-1.62,5.499,1.759,-3.379
2012-07-13,2.12,-1.62,5.516,1.776,-3.396
2012-07-14,2.12,-1.62,5.527,1.787,-3.407
2012-07-15,2.12,-1.62,5.545,1.805,-3.425
2012-07-16,2.12,-1.62,4.934,1.194,-2.814
2012-07-17,2.12,-1.62,4.772,1.032,-2.652
2012-07-18,2.12,-1.62,4.865,1.125,-2.745
2012-07-19,2.12,-1.62,4.928,1.188,-2.808
2012-07-20,2.12,-1.62,4.997,1.257,-2.877
2012-07-21,2.12,-1.62,5.108,1.368,-2.988
2012-07-22,2.12,-1.62,5.185,1.445,-3.065
2012-07-23,2.12,-1.62,5.227,1.487,-3.107
2012-07-24,2.12,-1.62,5.232,1.492,-3.112
2012-07-25,2.12,-1.62,5.265,1.525,-3.145
2012-07-26,2.12,-1.62,5.212,1.472,-3.092
2012-07-27,2.12,-1.62,5.137,1.397,-3.017
2012-07-28,2.12,-1.62,5.095,1.355,-2.975
2012-07-29,2.12,-1.62,5.127,1.387,-3.007
2012-07-30,2.12,-1.62,5.192,1.452,-3.072
2012-07-31,2.12,-1.62,5.307,1.567,-3.187
2012-08-01,2.12,-1.62,5.394,1.654,-3.274
2012-08-02,2.12,-1.62,5.455,1.715,-3.335
2012-08-03,2.12,-1.62,5.49,1.75,-3.37
2012-08-04,2.12,-1.62,5.442,1.702,-3.322
2012-08-05,2.12,-1.62,5.401,1.661,-3.281
2012-08-06,2.12,-1.62,5.475,1.735,-3.355
2012-08-07,2.12,-1.62,5.559,1.819,-3.439
2012-08-08,2.12,-1.62,5.616,1.876,-3.496
2012-08-09,2.12,-1.62,5.661,1.921,-3.541
2012-08-10,2.12,-1.62,5.676,1.936,-3.556
2012-08-11,2.12,-1.62,5.672,1.932,-3.552
2012-08-12,2.12,-1.62,5.703,1.963,-3.583
2012-08-13,2.12,-1.62,5.719,1.979,-3.599
2012-08-14,2.12,-1.62,5.679,1.939,-3.559
2012-08-15,2.12,-1.62,5.565,1.825,-3.445
2012-08-16,2.12,-1.62,5.511,1.771,-3.391
2012-08-17,2.12,-1.62,5.184,1.444,-3.064
2012-08-18,2.12,-1.62,4.806,1.066,-2.686
2012-08-19,2.12,-1.62,4.857,1.117,-2.737
2012-08-20,2.12,-1.62,4.919,1.179,-2.799
2012-08-21,2.12,-1.62,4.912,1.172,-2.792
2012-08-22,2.12,-1.62,4.9,1.16,-2.78
2012-08-23,2.12,-1.62,4.726,0.986,-2.606
2012-08-24,2.12,-1.62,4.661,0.921,-2.541
2012-08-25,2.12,-1.62,4.704,0.964,-2.584
2012-08-26,2.12,-1.62,4.742,1.002,-2.622
2012-08-27,2.12,-1.62,4.788,1.048,-2.668
2012-08-28,2.12,-1.62,4.753,1.013,-2.633
2012-08-29,2.12,-1.62,4.739,0.999,-2.619
2012-08-30,2.12,-1.62,4.798,1.058,-2.678
2012-08-31,2.12,-1.62,4.821,1.081,-2.701
2012-09-01,2.12,-1.62,4.826,1.086,-2.706
2012-09-02,2.12,-1.62,4.876,1.136,-2.756
2012-09-03,2.12,-1.62,4.931,1.191,-2.811
2012-09-04,2.12,-1.62,4.981,1.241,-2.861
2012-09-05,2.12,-1.62,4.985,1.245,-2.865
2012-09-06,2.12,-1.62,4.991,1.251,-2.871
2012-09-07,2.12,-1.62,5.029,1.289,-2.909
2012-09-08,2.12,-1.62,5.044,1.304,-2.924
2012-09-09,2.12,-1.62,5.045,1.305,-2.925
2012-09-10,2.12,-1.62,5.043,1.303,-2.923
2012-09-11,2.12,-1.62,5.055,1.315,-2.935
2012-09-12,2.12,-1.62,5.075,1.335,-2.955
2012-09-13,2.12,-1.62,5.084,1.344,-2.964
2012-09-14,2.12,-1.62,5.081,1.341,-2.961
2012-09-15,2.12,-1.62,5.084,1.344,-2.964
2012-09-16,2.12,-1.62,5.095,1.355,-2.975
2012-09-17,2.12,-1.62,5.082,1.342,-2.962
2012-09-18,2.12,-1.62,5.06,1.32,-2.94
2012-09-19,2.12,-1.62,5.056,1.316,-2.936
2012-09-20,2.12,-1.62,5.05,1.31,-2.93
2012-09-21,2.12,-1.62,5.048,1.308,-2.928
2012-09-22,2.12,-1.62,5.045,1.305,-2.925
2012-09-23,2.12,-1.62,5.027,1.287,-2.907
2012-09-24,2.12,-1.62,4.996,1.256,-2.876
2012-09-25,2.12,-1.62,4.96,1.22,-2.84
2012-09-26,2.12,-1.62,4.944,1.204,-2.824
2012-09-27,2.12,-1.62,4.941,1.201,-2.821
2012-09-28,2.12,-1.62,4.91,1.17,-2.79
2012-09-29,2.12,-1.62,4.901,1.161,-2.781
2012-09-30,2.12,-1.62,4.924,1.184,-2.804
2012-10-01,2.12,-1.62,4.944,1.204,-2.824
2012-10-02,2.12,-1.62,4.968,1.228,-2.848
2012-10-03,2.12,-1.62,4.994,1.254,-2.874
2012-10-04,2.12,-1.62,4.979,1.239,-2.859
2012-10-05,2.12,-1.62,4.962,1.222,-2.842
2012-10-06,2.12,-1.62,4.956,1.216,-2.836
2012-10-07,2.12,-1.62,4.953,1.213,-2.833
2012-10-08,2.12,-1.62,4.962,1.222,-2.842
2012-10-09,2.12,-1.62,4.958,1.218,-2.838
2012-10-10,2.12,-1.62,4.947,1.207,-2.827
2012-10-11,2.12,-1.62,4.912,1.172,-2.792
2012-10-12,2.12,-1.62,4.926,1.186,-2.806
2012-10-13,2.12,-1.62,4.951,1.211,-2.831
2012-10-14,2.12,-1.62,4.932,1.192,-2.812
2012-10-15,2.12,-1.62,4.906,1.166,-2.786
2012-10-16,2.12,-1.62,4.915,1.175,-2.795
2012-10-17,2.12,-1.62,4.913,1.173,-2.793
2012-10-18,2.12,-1.62,4.88,1.14,-2.76
2012-10-19,2.12,-1.62,4.82,1.08,-2.7
2012-10-20,2.12,-1.62,4.765,1.025,-2.645
2012-10-21,2.12,-1.62,4.75,1.01,-2.63
2012-10-22,2.12,-1.62,4.711,0.971,-2.591
2012-10-23,2.12,-1.62,4.73,0.99,-2.61
2012-10-24,2.12,-1.62,4.735,0.995,-2.615
2012-10-25,2.12,-1.62,4.742,1.002,-2.622
2012-10-26,2.12,-1.62,4.726,0.986,-2.606
2012-10-27,2.12,-1.62,4.696,0.956,-2.576
2012-10-28,2.12,-1.62,4.67,0.93,-2.55
2012-10-29,2.12,-1.62,4.656,0.916,-2.536
2012-10-30,2.12,-1.62,4.629,0.889,-2.509
2012-10-31,2.12,-1.62,4.591,0.851,-2.471
2012-11-01,2.12,-1.62,4.553,0.813,-2.433
2012-11-02,2.12,-1.62,4.555,0.815,-2.435
2012-11-03,2.12,-1.62,4.543,0.803,-2.423
2012-11-04,2.12,-1.62,4.532,0.792,-2.412
2012-11-05,2.12,-1.62,4.515,0.775,-2.395
2012-11-06,2.12,-1.62,4.498,0.758,-2.378
2012-11-07,2.12,-1.62,4.465,0.725,-2.345
2012-11-08,2.12,-1.62,4.431,0.691,-2.311
2012-11-09,2.12,-1.62,4.433,0.693,-2.313
2012-11-10,2.12,-1.62,4.456,0.716,-2.336
2012-11-11,2.12,-1.62,4.491,0.751,-2.371
2012-11-12,2.12,-1.62,4.478,0.738,-2.358
2012-11-13,2.12,-1.62,4.441,0.701,-2.321
2012-11-14,2.12,-1.62,4.408,0.668,-2.288
2012-11-15,2.12,-1.62,4.377,0.637,-2.257
2012-11-16,2.12,-1.62,4.349,0.609,-2.229
2012-11-17,2.12,-1.62,4.227,0.487,-2.107
2012-11-18,2.12,-1.62,4.051,0.311,-1.931
2012-11-19,2.12,-1.62,4.092,0.352,-1.972
2012-11-20,2.12,-1.62,4.119,0.379,-1.999
2012-11-21,2.12,-1.62,3.942,0.202,-1.822
2012-11-22,2.12,-1.62,3.923,0.183,-1.803
2012-11-23,2.12,-1.62,3.959,0.219,-1.839
2012-11-24,2.12,-1.62,3.966,0.226,-1.846
2012-11-25,2.12,-1.62,3.965,0.225,-1.845
2012-11-26,2.12,-1.62,3.981,0.241,-1.861
2012-11-27,2.12,-1.62,4.0,0.26,-1.88
2012-11-28,2.12,-1.62,3.923,0.183,-1.803
2012-11-29,2.12,-1.62,3.845,0.105,-1.725
2012-11-30,2.12,-1.62,3.461,-0.279,-1.341
2012-12-01,2.12,-1.62,3.338,-0.402,-1.218
2012-12-02,2.12,-1.62,3.166,-0.574,-1.046
2012-12-03,2.12,-1.62,3.22,-0.52,-1.1
2012-12-04,2.12,-1.62,3.286,-0.454,-1.166
2012-12-05,2.12,-1.62,3.276,-0.464,-1.156
2012-12-06,2.12,-1.62,3.306,-0.434,-1.186
2012-12-07,2.12,-1.62,3.349,-0.391,-1.229
2012-12-08,2.12,-1.62,3.378,-0.362,-1.258
2012-12-09,2.12,-1.62,3.413,-0.327,-1.293
2012-12-10,2.12,-1.62,3.447,-0.293,-1.327
2012-12-11,2.12,-1.62,3.459,-0.281,-1.339
2012-12-12,2.12,-1.62,3.469,-0.271,-1.349
2012-12-13,2.12,-1.62,3.507,-0.233,-1.387
2012-12-14,2.12,-1.62,3.536,-0.204,-1.416
2012-12-15,2.12,-1.62,3.535,-0.205,-1.415
2012-12-16,2.12,-1.62,3.48,-0.26,-1.36
2012-12-17,2.12,-1.62,3.446,-0.294,-1.326
2012-12-18,2.12,-1.62,3.467,-0.273,-1.347
2012-12-19,2.12,-1.62,3.532,-0.208,-1.412
2012-12-20,2.12,-1.62,3.554,-0.186,-1.434
2012-12-21,2.12,-1.62,3.531,-0.209,-1.411
2012-12-22,2.12,-1.62,3.268,-0.472,-1.148
2012-12-23,2.12,-1.62,3.143,-0.597,-1.023
2012-12-24,2.12,-1.62,3.152,-0.588,-1.032
2012-12-25,2.12,-1.62,3.15,-0.59,-1.03
2012-12-26,2.12,-1.62,3.099,-0.641,-0.979
2012-12-27,2.12,-1.62,3.17,-0.57,-1.05
2012-12-28,2.12,-1.62,3.21,-0.53,-1.09
2012-12-29,2.12,-1.62,3.239,-0.501,-1.119
2012-12-30,2.12,-1.62,3.277,-0.463,-1.157
2012-12-31,2.12,-1.62,3.337,-0.403,-1.217
2013-01-01,2.12,-1.62,3.38,-0.36,-1.26
2013-01-02,2.12,-1.62,3.419,-0.321,-1.299
2013-01-03,2.12,-1.62,3.449,-0.291,-1.329
2013-01-04,2.12,-1.62,3.474,-0.266,-1.354
2013-01-05,2.12,-1.62,3.474,-0.266,-1.354
2013-01-06,2.12,-1.62,3.294,-0.446,-1.174
2013-01-07,2.12,-1.62,3.316,-0.424,-1.196
2013-01-08,2.12,-1.62,3.354,-0.386,-1.234
2013-01-09,2.12,-1.62,3.365,-0.375,-1.245
2013-01-10,2.12,-1.62,3.39,-0.35,-1.27
2013-01-11,2.12,-1.62,3.428,-0.312,-1.308
2013-01-12,2.12,-1.62,3.461,-0.279,-1.341
2013-01-13,2.12,-1.62,3.498,-0.242,-1.378
2013-01-14,2.12,-1.62,3.549,-0.191,-1.429
