date,pm25,pm10,o3,no2,so2,co
2018-11-27,118.0,122.0,3.0,32.0,10.0,13.0
2018-11-28,146.0,99.0,6.0,28.0,8.0,12.0
2018-11-29,139.0,122.0,8.0,39.0,7.0,16.0
2018-11-30,201.0,131.0,15.0,39.0,6.0,17.0
2018-12-01,198.0,140.0,4.0,41.0,6.0,25.0
2018-12-02,233.0,181.0,20.0,10.0,1.0,5.0
2018-12-03,129.0,56.0,21.0,10.0,1.0,3.0
2018-12-04,53.0,83.0,2.0,27.0,7.0,9.0
2018-12-05,122.0,32.0,19.0,6.0,1.0,3.0
2018-12-06,35.0,34.0,22.0,3.0,1.0,2.0
2018-12-07,28.0,35.0,21.0,8.0,1.0,2.0
2018-12-08,33.0,57.0,8.0,26.0,5.0,6.0
2018-12-09,106.0,70.0,6.0,30.0,5.0,10.0
2018-12-10,144.0,50.0,19.0,15.0,4.0,4.0
2018-12-11,73.0,44.0,11.0,25.0,4.0,6.0
2018-12-12,86.0,35.0,21.0,15.0,2.0,4.0
2018-12-13,46.0,57.0,7.0,30.0,5.0,8.0
2018-12-14,113.0,91.0,2.0,40.0,8.0,16.0
2018-12-15,172.0,85.0,25.0,31.0,6.0,13.0
2018-12-16,122.0,40.0,20.0,18.0,3.0,5.0
2018-12-17,100.0,53.0,20.0,26.0,4.0,8.0
2018-12-18,91.0,55.0,10.0,30.0,3.0,8.0
2018-12-19,86.0,73.0,2.0,37.0,6.0,11.0
2018-12-20,126.0,89.0,17.0,33.0,6.0,12.0
2018-12-21,145.0,68.0,22.0,23.0,3.0,7.0
2018-12-22,100.0,49.0,21.0,8.0,1.0,4.0
2018-12-23,41.0,77.0,4.0,30.0,5.0,9.0
2018-12-24,124.0,66.0,20.0,18.0,4.0,7.0
2018-12-25,85.0,25.0,19.0,12.0,1.0,5.0
2018-12-26,33.0,49.0,21.0,4.0,1.0,3.0
2018-12-27,34.0,41.0,19.0,7.0,1.0,4.0
2018-12-28,35.0,27.0,19.0,11.0,2.0,3.0
2018-12-29,38.0,27.0,16.0,17.0,2.0,4.0
2018-12-30,48.0,39.08288268771643,17.026924008278264,19.6077742179227,3.639150029119406,7.255682462975552
2018-12-31,91.7127566971536,46.0,17.0,20.0,5.0,9.0
2019-01-01,116.0,54.0,9.0,27.0,7.0,11.0
2019-01-02,118.0,100.0,5.0,42.0,14.0,21.0
2019-01-03,204.0,42.0,27.0,11.0,2.0,6.0
2019-01-04,63.0,28.0,22.0,15.0,7.0,5.0
2019-01-05,52.0,73.0,6.0,34.0,6.0,12.0
2019-01-06,147.0,51.0,24.0,21.0,9.0,9.0
2019-01-07,95.0,27.0,27.0,11.0,2.0,3.0
2019-01-08,50.0,61.0,14.0,27.0,10.0,7.0
2019-01-09,121.0,83.0,7.0,37.0,8.0,12.0
2019-01-10,166.0,91.0,10.0,38.0,8.0,14.0
2019-01-11,186.0,192.0,7.0,53.0,9.0,25.0
2019-01-12,282.0,210.0,28.0,33.0,3.0,16.0
2019-01-13,201.0,123.0,24.0,43.0,5.0,19.0
2019-01-14,207.0,62.0,24.0,6.0,1.0,3.0
2019-01-15,42.0,61.0,13.0,26.0,5.0,7.0
2019-01-16,118.0,61.0,13.0,29.0,6.0,8.0
2019-01-17,122.0,77.0,6.0,40.0,9.0,13.0
2019-01-18,163.0,29.0,30.0,10.0,1.0,3.0
2019-01-19,52.0,24.0,27.0,7.0,1.0,2.0
2019-01-20,43.0,48.0,25.0,22.0,2.0,6.0
2019-01-21,85.0,57.0,22.0,25.0,3.0,9.0
2019-01-22,93.0,45.0,23.0,24.0,2.0,7.0
2019-01-23,77.0,63.0,15.0,27.0,8.0,13.0
2019-01-24,186.0,36.0,24.0,10.0,2.0,5.0
2019-01-25,53.0,34.0,10.0,16.0,2.0,5.0
2019-01-26,70.0,86.0,27.0,23.0,6.0,10.0
2019-01-27,129.0,49.0,22.0,14.0,3.0,6.0
2019-01-28,85.0,102.0,8.0,37.0,10.0,15.0
2019-01-29,183.0,68.0,24.0,12.0,4.0,7.0
2019-01-30,79.0,25.0,27.0,7.0,3.0,5.0
2019-01-31,48.0,73.0,26.0,26.0,4.0,9.0
2019-02-01,127.0,101.0,10.0,30.0,4.0,13.0
2019-02-02,186.0,112.0,38.0,7.0,1.0,3.0
2019-02-03,97.0,80.0,27.0,13.0,3.0,8.0
2019-02-04,119.0,157.0,21.0,11.0,5.0,7.0
2019-02-05,179.0,80.0,36.0,10.0,8.0,12.0
2019-02-06,141.0,32.0,34.0,5.0,1.0,4.0
2019-02-07,40.0,42.0,32.0,9.0,3.0,3.0
2019-02-08,80.0,23.0,25.0,7.0,2.0,2.0
2019-02-09,38.0,33.0,20.0,11.0,3.0,3.0
2019-02-10,83.0,49.0,27.0,16.0,5.0,5.0
2019-02-11,112.0,48.0,21.0,12.0,5.0,6.0
2019-02-12,86.0,32.0,29.0,12.0,2.0,5.0
2019-02-13,75.0,51.0,20.0,15.0,4.0,7.0
2019-02-14,133.0,22.0,27.0,4.0,1.0,1.0
2019-02-15,42.0,20.0,29.0,5.0,1.0,2.0
2019-02-16,38.0,22.0,27.0,10.0,1.0,3.0
2019-02-17,49.0,43.0,16.0,26.0,3.0,6.0
2019-02-18,96.0,84.0,36.0,23.0,2.0,10.0
2019-02-19,175.0,29.0,28.0,14.0,1.0,5.0
2019-02-20,94.0,51.0,39.0,24.0,2.0,10.0
2019-02-21,176.0,76.0,27.0,29.0,3.0,14.0
2019-02-22,195.0,103.0,46.0,36.0,4.0,18.0
2019-02-23,229.0,29.0,34.0,28.0,3.0,10.0
2019-02-24,153.0,57.0,29.0,23.0,5.0,9.0
2019-02-25,151.0,68.0,28.0,28.0,5.0,9.0
2019-02-26,139.0,75.0,37.0,29.0,4.0,11.0
2019-02-27,172.0,80.0,41.0,27.0,4.0,8.0
2019-02-28,165.0,87.0,39.0,30.0,5.0,11.0
2019-03-01,197.0,111.0,59.0,33.0,5.0,13.0
2019-03-02,250.0,102.0,41.0,30.0,6.0,12.0
2019-03-03,215.0,81.0,36.0,28.0,3.0,9.0
2019-03-04,172.0,71.0,37.0,22.0,2.0,9.0
2019-03-05,147.0,17.0,35.0,6.0,1.2809887973972256,2.0
2019-03-06,36.0,30.0,35.0,17.0,2.0,4.0
2019-03-07,66.0,75.0,39.0,27.0,5.0,7.0
2019-03-08,150.0,85.0,29.0,32.0,5.0,8.0
2019-03-09,166.0,81.0,28.0,29.0,2.0,9.0
2019-03-10,183.0,38.0,37.0,13.0,1.0,5.0
2019-03-11,64.0,26.0,33.0,4.0,0.9587074174298202,2.0
2019-03-12,28.0,25.0,33.0,11.0,1.0,3.0
2019-03-13,36.0,31.0,32.0,11.0,1.0,2.0
2019-03-14,34.0,48.0,32.0,6.0,1.4366898973704265,1.0
2019-03-15,43.0,54.0,30.0,19.0,2.0,4.0
2019-03-16,81.0,70.0,46.0,25.0,3.0,7.0
2019-03-17,130.0,98.0,53.0,36.0,6.0,8.0
2019-03-18,175.0,112.0,59.0,43.0,6.0,11.0
2019-03-19,193.0,76.0,31.0,20.0,3.0,7.0
2019-03-20,153.0,31.0,34.0,4.0,2.068503764582483,2.0
2019-03-21,49.0,29.0,34.0,9.0,2.9957218893275686,1.0
2019-03-22,33.0,30.0,33.0,4.0,3.92507906940887,1.0
2019-03-23,46.0,67.0,33.0,20.0,3.0,4.0
2019-03-24,109.0,51.0,39.0,20.0,1.0,5.0
2019-03-25,99.0,86.0,36.0,23.0,4.0,6.0
2019-03-26,118.0,90.0,32.0,27.0,4.0,9.0
2019-03-27,144.0,56.0,24.0,13.0,3.0,5.0
2019-03-28,108.0,71.0,29.0,14.0,1.0,2.0
2019-03-29,70.0,26.0,32.0,3.0,0.33923291734141503,2.0
2019-03-30,25.0,28.0,33.0,11.0,1.1289092873804436,3.0
2019-03-31,41.0,34.0,34.0,15.0,2.6041310137292504,3.0
2019-04-01,52.0,53.0,37.0,18.0,4.0,6.0
2019-04-02,94.0,69.0,59.0,24.0,5.0,6.0
2019-04-03,142.0,95.0,59.0,27.0,5.0,6.0
2019-04-04,149.0,248.0,35.0,13.0,1.0,2.0
2019-04-05,108.0,135.0,36.0,19.0,3.0,5.0
2019-04-06,123.0,75.0,36.0,19.0,4.0,5.0
2019-04-07,132.0,61.0,33.0,18.0,6.0,8.0
2019-04-08,104.0,31.0,27.0,10.0,4.03885005902808,4.0
2019-04-09,82.0,28.0,38.0,14.0,1.0,3.0
2019-04-10,88.0,58.0,46.0,15.0,1.0,4.0
2019-04-11,138.0,67.0,48.0,19.0,2.0,5.0
2019-04-12,151.0,72.0,37.0,19.0,2.0,4.0
2019-04-13,163.0,54.0,41.0,10.0,1.0,2.0
2019-04-14,70.0,74.0,49.0,19.0,3.0,4.0
2019-04-15,133.0,81.0,78.0,17.0,4.0,6.0
2019-04-16,160.0,91.0,94.0,28.0,5.0,9.0
2019-04-17,183.0,141.0,37.0,10.0,1.0,5.0
2019-04-18,121.0,62.0,33.0,11.0,1.0,3.0
2019-04-19,83.0,54.0,16.0,22.0,2.466248000408793,5.0
2019-04-20,122.0,109.0,44.0,22.0,3.0,8.0
2019-04-21,156.0,84.0,94.0,22.0,2.0,8.0
2019-04-22,176.0,60.0,39.0,12.0,1.0,6.0
2019-04-23,168.0,27.0,26.0,14.0,0.6281217920578588,6.0
2019-04-24,104.0,25.0,41.0,6.0,0.7386196830706345,1.0
2019-04-25,71.0,45.0,46.0,8.0,1.081275061204782,2.0
2019-04-26,109.0,44.0,35.0,11.0,1.4058693146267558,3.0
2019-04-27,110.0,50.0,39.0,9.0,1.46218383150301,4.0
2019-04-28,135.0,61.0,66.0,16.0,1.0,8.0
2019-04-29,180.0,80.0,39.0,12.0,0.028348382473812966,4.0
2019-04-30,167.0,38.0,47.0,11.0,0.0,1.0
2019-05-01,145.0,57.0,65.0,18.0,1.0,3.0
2019-05-02,214.0,73.0,89.0,19.0,4.0,5.0
2019-05-03,161.0,67.0,101.0,12.0,4.0,5.0
2019-05-04,145.0,47.0,40.0,7.0,2.1195167329854487,2.0
2019-05-05,78.0,36.0,46.0,13.0,0.483365668267859,2.0
2019-05-06,79.0,50.0,52.0,16.0,1.0,2.0
2019-05-07,98.0,66.0,47.0,20.0,3.0,4.0
2019-05-08,132.0,61.0,64.0,21.0,1.0,4.0
2019-05-09,115.0,76.0,96.0,22.0,3.0,8.0
2019-05-10,140.0,74.0,105.0,20.0,3.0,9.0
2019-05-11,162.0,181.0,42.0,14.0,3.0,11.0
2019-05-12,181.0,58.0,44.0,7.0,1.0,2.0
2019-05-13,86.0,86.0,86.0,22.0,3.0,6.0
2019-05-14,141.0,137.0,106.0,23.0,5.0,9.0
2019-05-15,175.0,95.0,86.0,20.0,2.0,6.0
2019-05-16,155.0,85.0,88.0,17.0,1.0,8.0
2019-05-17,162.0,42.0,41.0,13.0,0.6826184832006922,6.0
2019-05-18,106.0,66.0,32.0,7.0,0.3015513078403024,2.0
2019-05-19,88.0,39.0,38.0,7.0,0.07917489087956664,3.0
2019-05-20,65.0,31.0,50.0,19.0,0.2378656492792206,3.0
2019-05-21,80.0,54.0,75.0,30.0,1.0,6.0
2019-05-22,106.0,59.0,135.0,23.0,2.0,5.0
2019-05-23,107.0,87.0,94.0,31.0,2.0,5.0
2019-05-24,135.0,82.0,122.0,22.0,3.0,5.0
2019-05-25,149.0,59.0,37.0,12.0,2.0,8.0
2019-05-26,104.0,16.0,39.0,5.0,0.7914644558287072,1.0
2019-05-27,41.0,33.0,63.0,16.0,0.35592180780441857,2.0
2019-05-28,61.0,47.0,113.0,18.0,1.0,4.0
2019-05-29,92.0,49.0,53.0,11.0,2.0,3.0
2019-05-30,90.0,35.0,47.0,12.0,1.0,1.0
2019-05-31,68.0,65.0,82.0,19.0,2.0,4.0
2019-06-01,112.0,65.0,104.0,21.0,2.0,7.0
2019-06-02,133.0,51.0,100.0,15.0,1.0,5.0
2019-06-03,104.0,61.0,74.0,13.0,4.0,11.0
2019-06-04,150.0,54.0,57.0,17.0,2.0,10.0
2019-06-05,161.0,57.0,48.0,22.0,0.0,10.0
2019-06-06,137.0,61.0,86.0,8.0,0.0,8.0
2019-06-07,151.0,51.0,66.0,12.0,0.0,5.0
2019-06-08,102.0,18.0,41.0,8.0,0.0,4.0
2019-06-09,31.0,54.0,76.0,15.0,1.0,6.0
2019-06-10,96.0,56.0,122.0,14.0,3.0,9.0
2019-06-11,132.0,59.0,119.0,14.0,4.0,10.0
2019-06-12,118.0,42.0,103.0,11.0,2.010461298390298,7.0
2019-06-13,84.0,65.0,72.0,20.0,1.0,7.0
2019-06-14,102.0,50.0,90.0,14.0,3.0,7.0
2019-06-15,76.0,36.0,25.0,11.0,1.0,6.0
2019-06-16,86.0,53.0,84.0,17.0,1.0,8.0
2019-06-17,137.0,70.0,144.0,15.0,1.0,8.0
2019-06-18,158.0,69.0,102.0,9.0,4.0,11.0
2019-06-19,161.0,69.0,129.0,15.0,2.0,7.0
2019-06-20,145.0,69.0,76.0,11.0,4.0,10.0
2019-06-21,130.0,53.0,92.0,17.0,7.557124987911362,3.0
2019-06-22,75.0,73.0,130.0,17.0,7.0,7.0
2019-06-23,121.0,64.0,121.0,16.0,3.0,7.0
2019-06-24,114.0,76.0,128.0,13.0,8.0,7.0
2019-06-25,134.0,70.0,133.0,11.0,4.0,8.0
2019-06-26,125.0,68.0,128.0,12.0,3.0,8.0
2019-06-27,141.0,41.0,94.0,6.0,2.7224953185282206,5.0
2019-06-28,75.0,33.0,49.0,6.0,1.82763620148469,6.0
2019-06-29,53.0,21.0,36.0,5.0,1.0,4.0
2019-06-30,17.0,33.0,53.0,13.0,0.763575846676052,3.0
2019-07-01,34.0,60.0,74.0,15.0,1.0,5.0
2019-07-02,83.0,39.0,99.0,14.0,1.4583723266271285,5.0
2019-07-03,87.0,64.0,123.0,23.0,2.0,5.0
2019-07-04,116.0,54.0,51.0,18.0,2.5197872409538147,5.0
2019-07-05,95.0,15.0,27.0,7.0,2.934819153107047,2.0
2019-07-06,34.0,21.0,51.0,8.0,3.16772606077399,5.0
2019-07-07,53.0,34.0,81.0,13.0,3.141138288268935,4.0
2019-07-08,86.0,50.0,39.0,21.0,2.777686159906173,5.0
2019-07-09,99.0,50.0,72.0,13.0,2.0,9.0
2019-07-10,153.0,37.0,78.0,10.0,1.0,4.0
2019-07-11,87.0,45.0,113.0,13.0,1.0,4.0
2019-07-12,78.0,73.0,113.0,18.0,2.0,9.0
2019-07-13,154.0,33.0,95.0,8.0,1.0,4.0
2019-07-14,61.0,64.0,120.0,13.0,1.0,8.0
2019-07-15,149.0,49.0,82.0,14.0,1.0,8.0
2019-07-16,102.0,42.0,24.0,17.0,1.0861176597870092,7.0
2019-07-17,137.0,64.0,101.0,12.0,1.3733513595831142,9.0
2019-07-18,157.0,59.0,60.0,14.0,1.7949818481267554,7.0
2019-07-19,143.0,56.0,41.0,15.0,2.284289874156373,6.0
2019-07-20,139.0,65.0,116.0,13.0,2.7745561864104067,8.0
2019-07-21,153.0,90.0,45.0,25.0,3.1990615336272965,11.0
2019-07-22,168.0,38.0,85.0,8.0,3.4910866645454837,5.0
2019-07-23,86.0,60.0,100.0,15.0,3.5839123279034064,7.0
2019-07-24,89.0,53.0,105.0,17.0,3.410819272439507,5.0
2019-07-25,70.0,58.0,123.0,11.0,2.9050882468922254,6.0
2019-07-26,103.0,75.0,124.0,14.0,2.0,8.0
2019-07-27,163.0,53.0,94.0,7.0,1.0,8.0
2019-07-28,137.0,15.0,38.0,10.0,1.0,4.0
2019-07-29,51.0,44.0,90.0,9.0,1.0564271241951804,6.0
2019-07-30,91.0,42.0,115.0,14.0,1.0,5.0
2019-07-31,72.0,54.0,117.0,10.0,0.9860655773598159,6.0
2019-08-01,84.0,44.0,65.0,11.0,1.0,7.0
2019-08-02,94.0,44.0,97.0,14.0,1.0,6.0
2019-08-03,112.0,48.0,56.0,14.0,0.9991017704691216,8.0
2019-08-04,115.0,36.0,44.0,11.0,1.0,7.0
2019-08-05,107.0,53.0,71.0,13.0,1.0,6.0
2019-08-06,132.0,32.0,88.0,11.0,1.0,5.0
2019-08-07,72.0,50.0,98.0,17.0,1.0000155862988702,7.0
2019-08-08,110.0,49.0,65.0,9.0,1.0,6.0
2019-08-09,118.0,29.0,51.0,12.0,1.0,6.0
2019-08-10,82.0,22.0,14.0,11.0,1.0000010248411086,5.0
2019-08-11,56.0,22.0,32.0,8.0,0.9999980486210209,3.0
2019-08-12,32.0,19.0,36.0,9.0,0.9999926762758453,3.0
2019-08-13,26.0,31.0,40.0,15.0,0.9999865127416897,4.0
2019-08-14,82.0,46.0,97.0,17.0,0.9999811629546624,5.0
2019-08-15,63.0,22.0,33.0,7.0,0.9999782318508715,2.0
2019-08-16,30.0,26.0,36.0,12.0,0.9999793243664252,2.0
2019-08-17,38.0,47.0,79.0,16.0,0.999986045437432,4.0
2019-08-18,59.0,68.0,106.0,18.0,1.0,7.0
2019-08-19,110.0,59.0,38.0,16.0,1.0,7.0
2019-08-20,125.0,29.0,44.0,12.0,0.9999379475146353,5.0
2019-08-21,94.0,34.0,38.0,18.0,1.0,5.0
2019-08-22,58.0,32.0,37.0,17.0,1.0003093554206097,4.0
2019-08-23,45.0,46.0,79.0,16.0,1.0004803254055383,4.0
2019-08-24,61.0,48.0,74.0,16.0,1.0,6.0
2019-08-25,81.0,74.0,57.0,18.0,1.0,8.0
2019-08-26,165.0,42.0,42.0,18.0,1.0057105769721524,5.0
2019-08-27,81.0,24.0,29.0,8.0,1.014088544303623,1.0
2019-08-28,19.0,15.0,32.0,6.0,1.0196112231490173,1.0
2019-08-29,17.0,22.0,42.0,10.0,1.0167559346629411,2.0
2019-08-30,30.0,37.0,78.0,13.0,1.0,2.0
2019-08-31,51.0,48.0,85.0,16.0,1.0,4.0
2019-09-01,68.0,54.0,104.0,16.0,1.0,4.0
2019-09-02,80.0,69.0,127.0,22.0,1.0,7.0
2019-09-03,136.0,64.0,111.0,23.0,2.0,7.0
2019-09-04,137.0,62.0,113.0,18.0,1.0,6.0
2019-09-05,119.0,69.0,130.0,21.0,1.0,6.0
2019-09-06,135.0,66.0,119.0,23.0,0.4826326392993756,6.0
2019-09-07,125.0,61.0,112.0,20.0,1.0,6.0
2019-09-08,106.0,88.0,118.0,16.0,4.0,14.0
2019-09-09,160.0,16.0,28.0,9.0,6.047317763852224,4.0
2019-09-10,40.0,32.0,20.0,17.0,5.0,7.0
2019-09-11,67.0,33.0,33.0,11.0,1.0,5.0
2019-09-12,70.0,37.0,32.0,10.0,0.0,4.0
2019-09-13,80.0,30.0,48.0,14.0,0.0,3.0
2019-09-14,53.0,55.0,70.0,20.0,1.0,5.0
2019-09-15,101.0,47.0,54.0,15.0,2.0,5.0
2019-09-16,69.0,56.0,75.0,14.0,1.0,6.0
2019-09-17,129.0,26.0,38.0,9.0,1.0,2.0
2019-09-18,30.0,60.0,46.0,21.0,2.0,6.0
2019-09-19,85.0,64.0,65.0,21.0,1.0,6.0
2019-09-20,111.0,74.0,104.0,23.0,3.0,12.0
2019-09-21,143.0,64.0,101.0,16.0,2.0,11.0
2019-09-22,159.0,48.0,49.0,18.0,1.0,6.0
2019-09-23,94.0,31.0,53.0,16.0,1.0,4.0
2019-09-24,51.0,48.0,81.0,21.0,1.0,6.0
2019-09-25,79.0,57.0,96.0,23.0,1.0,7.0
2019-09-26,112.0,51.0,79.0,14.0,1.0,9.0
2019-09-27,131.0,63.0,99.0,17.0,1.0,8.0
2019-09-28,150.0,67.0,102.0,20.0,1.0,8.0
2019-09-29,182.0,79.0,93.0,20.0,2.0,10.0
2019-09-30,160.0,65.0,70.76300141894276,11.0,2.0,8.0
2019-10-01,128.0,60.0,82.0,11.0,2.0,9.0
2019-10-02,140.0,69.0,116.0,14.0,1.0,7.0
2019-10-03,148.0,29.0,22.0,5.0,0.8176558564954972,3.0
2019-10-04,46.0,16.0,30.0,8.0,1.0,1.0
2019-10-05,31.0,37.0,19.0,17.0,0.6132754389943345,3.0
2019-10-06,80.0,54.0,31.0,18.0,0.2772328908120789,5.0
2019-10-07,127.0,25.0,26.0,9.0,1.0,1.0
2019-10-08,34.0,55.0,35.0,21.0,2.0,5.0
2019-10-09,94.0,46.0,23.0,14.0,0.0,5.0
2019-10-10,131.0,50.0,17.0,21.0,2.0,7.0
2019-10-11,114.0,63.0,6.0,27.0,12.0,14.0
2019-10-12,95.0,49.0,8.0,20.0,3.0,8.0
2019-10-13,80.0,19.0,23.0,11.0,1.0,2.0
2019-10-14,42.0,33.0,19.0,18.0,1.0,3.0
2019-10-15,66.0,40.0,13.0,21.0,1.0,5.0
2019-10-16,89.0,52.0,3.0,24.0,1.0231049892528048,8.0
2019-10-17,154.0,50.09886283397403,25.0,20.0,1.0,7.0
2019-10-18,156.0,67.0,15.0,33.0,1.0,12.0
2019-10-19,201.0,100.0,25.0,22.0,1.0,8.0
2019-10-20,154.0,46.0,18.0,20.0,1.0,4.0
2019-10-21,63.0,82.0,19.0,32.0,2.0,10.0
2019-10-22,124.0,93.0,38.0,37.0,2.0,11.0
2019-10-23,166.0,75.0,17.0,32.0,1.0,12.0
2019-10-24,163.0,19.0,21.0,11.0,1.1890945708718155,4.0
2019-10-25,71.0,50.0,16.0,23.0,2.0,6.0
2019-10-26,98.0,69.0,17.0,28.0,2.0,7.0
2019-10-27,145.0,148.0,23.0,11.0,1.0,2.0
2019-10-28,90.0,71.0,20.0,26.0,2.0,6.0
2019-10-29,104.0,86.0,10.0,37.0,2.0,8.0
2019-10-30,153.0,72.0,31.0,32.0,2.0,12.0
2019-10-31,121.0,59.0,17.0,24.0,4.0,8.0
2019-11-01,90.0,46.0,13.0,24.0,1.0,6.0
2019-11-02,82.0,48.0,14.0,16.0,2.0,5.0
2019-11-03,97.0,59.0,15.0,24.0,1.0,8.0
2019-11-04,139.0,52.0,17.0,20.0,2.0,7.0
2019-11-05,118.0,62.0,6.0,30.0,1.0,7.0
2019-11-06,119.0,44.0,18.0,18.0,2.0,5.0
2019-11-07,82.0,66.0,11.0,28.0,2.0,8.0
2019-11-08,121.0,71.0,12.0,34.0,2.0,11.0
2019-11-09,162.0,77.0,24.0,12.0,0.8352827402313764,5.0
2019-11-10,99.0,49.0,22.0,20.0,1.0,5.0
2019-11-11,69.0,73.0,9.0,36.0,4.0,9.0
2019-11-12,143.0,52.0,25.0,6.0,4.426199300629633,2.0
2019-11-13,47.0,53.0,10.0,24.0,3.0,6.0
2019-11-14,87.0,62.0,9.0,23.0,3.0,8.0
2019-11-15,101.0,67.0,5.0,23.0,6.0,12.0
2019-11-16,135.0,142.0,21.0,17.0,4.0,9.0
2019-11-17,139.0,76.0,21.0,8.0,1.0,2.0
2019-11-18,71.0,51.0,22.0,13.0,1.0,4.0
2019-11-19,71.0,91.0,5.0,36.0,5.0,10.0
2019-11-20,156.0,109.0,1.0,38.0,6.0,16.0
2019-11-21,173.0,117.0,1.0,44.0,7.0,24.0
2019-11-22,198.0,103.0,24.0,34.0,5.0,16.0
2019-11-23,197.0,30.0,26.0,5.0,1.0,2.0
2019-11-24,42.0,28.0,12.0,14.0,2.0,3.0
2019-11-25,55.0,66.0,3.0,30.0,4.0,8.0
2019-11-26,125.0,23.0,22.0,14.0,2.0,2.0
2019-11-27,36.0,67.0,5.0,30.0,7.0,9.0
2019-11-28,125.0,65.0,4.0,30.0,5.0,9.0
2019-11-29,143.0,22.0,24.0,14.0,2.0,5.0
2019-11-30,121.0,29.0,24.0,8.0,2.0,3.0
2019-12-01,52.0,24.0,21.0,11.0,1.0,2.0
2019-12-02,43.0,42.0,27.0,21.0,2.0,4.0
2019-12-03,63.0,31.0,27.0,18.0,2.0,3.0
2019-12-04,53.0,38.0,23.0,19.0,3.0,6.0
2019-12-05,76.0,64.0,8.0,28.0,2.0,9.0
2019-12-06,131.0,60.0,11.0,30.0,2.0,8.0
2019-12-07,137.0,104.0,2.0,36.0,2.0,16.0
2019-12-08,212.0,125.0,4.0,41.0,1.0,19.0
2019-12-09,237.0,90.0,22.0,25.0,1.0,14.0
2019-12-10,154.0,18.0,22.0,13.0,0.3287412267788832,2.0
2019-12-11,37.0,35.0,14.0,21.0,1.0,6.0
2019-12-12,65.0,47.0,25.0,20.0,3.0,8.0
2019-12-13,82.0,26.0,16.0,22.0,1.0,4.0
2019-12-14,61.0,66.0,2.0,33.0,6.0,13.0
2019-12-15,145.0,60.0,2.0,31.0,1.0,13.0
2019-12-16,160.0,19.0,22.0,5.0,1.0,2.0
2019-12-17,45.0,27.0,13.0,19.0,1.5119461722906395,4.0
2019-12-18,64.0,26.0,21.0,10.0,1.0,3.0
2019-12-19,52.0,35.0,9.0,26.0,1.0,5.0
2019-12-20,64.0,56.0,6.0,30.0,3.0,9.0
2019-12-21,130.0,69.0,19.0,35.0,5.0,13.0
2019-12-22,157.0,47.0,17.0,20.0,2.0,9.0
2019-12-23,108.0,65.0,9.0,25.0,2.0,11.0
2019-12-24,164.0,51.0,18.0,19.0,2.0,10.0
2019-12-25,128.0,42.0,20.0,14.0,1.0,3.0
2019-12-26,61.0,73.0,6.0,31.0,2.0,9.0
2019-12-27,117.0,85.0,4.0,34.0,6.0,15.0
2019-12-28,152.0,82.0,24.0,30.0,4.0,15.0
2019-12-29,156.0,64.51662769999612,27.690496660135437,24.50366149784178,1.5171014043732138,12.12460892551267
2019-12-31,93.93284493911584,46.0,6.0,23.0,2.0,8.0
2020-01-01,93.0,64.0,5.0,31.0,4.0,10.0
2020-01-02,132.0,51.0,9.0,32.0,3.0,11.0
2020-01-03,124.0,45.0,23.0,27.0,3.0,9.0
2020-01-04,98.0,63.0,5.0,32.0,5.0,12.0
2020-01-05,152.0,21.0,20.0,25.0,2.0,9.0
2020-01-06,149.0,19.0,23.0,11.0,2.0,3.0
2020-01-07,57.0,24.0,27.0,14.0,1.0,4.0
2020-01-08,63.0,32.0,16.0,24.0,2.0,6.0
2020-01-09,127.0,33.0,27.0,18.0,3.0,5.0
2020-01-10,83.0,20.0,22.0,12.0,1.0,2.0
2020-01-11,47.0,27.0,23.0,16.0,4.0,3.0
2020-01-12,67.0,22.0,27.0,7.0,2.0,3.0
2020-01-13,51.0,26.0,22.0,15.0,1.0,3.0
2020-01-14,62.0,54.0,11.0,28.0,4.0,8.0
2020-01-15,127.0,48.0,24.0,23.0,4.0,9.0
2020-01-16,107.0,73.0,10.0,34.0,7.0,14.0
2020-01-17,165.0,119.0,32.0,34.0,2.0,21.0
2020-01-18,251.0,58.0,28.0,10.0,1.0,4.0
2020-01-19,94.0,26.0,26.0,8.0,1.0,2.0
2020-01-20,40.0,54.0,19.0,20.0,4.0,8.0
2020-01-21,132.0,60.0,16.0,25.0,5.0,10.0
2020-01-22,158.0,51.0,31.0,18.0,3.0,9.0
2020-01-23,126.0,62.0,32.0,8.0,3.0,5.0
2020-01-24,154.0,99.0,30.0,14.0,4.0,8.0
2020-01-25,206.0,108.0,31.0,20.0,7.0,15.0
2020-01-26,231.0,84.71761314228971,32.0,20.0,8.0,19.0
2020-01-27,235.0,52.61184429945878,48.0,21.0,7.0,19.0
2020-01-28,245.0,38.0,33.0,16.0,5.0,11.0
2020-01-29,154.0,50.0,35.0,15.0,3.0,8.0
2020-01-30,133.0,41.0,33.0,16.0,2.0,8.0
2020-01-31,120.0,14.0,31.0,3.0,1.570599519444154,2.0
2020-02-01,30.0,25.0,28.0,4.0,1.3890022624404907,3.0
2020-02-02,85.0,24.0,29.0,6.0,1.2629038742165821,2.0
2020-02-03,79.0,19.0,29.0,6.0,1.0,2.0
2020-02-04,38.0,33.0,20.0,10.0,1.0,5.0
2020-02-05,87.0,31.0,15.0,10.0,2.0,9.0
2020-02-06,119.0,2.0,16.0,15.0,1.0,9.0
